id,english_name,spanish_name,category,subtype,role_in_story,logline_usage,dramatic_function,arc_phase_affinity,scene_type_affinity,primary_genres,secondary_genres,tone_seriousness,tone_darkness,tone_stylization,humor_presence,emotional_core,moral_axis,character_change_potential,narrative_scale,conflict_type,stakes_level,default_periods,default_settings,period_flexibility,worldbuilding_requirement,sensitivity_tags,rating_floor,hays_code_relevant,professional_notes,examples_reference,script_usage_notes,production_implications,source,curation_status,tags_engine,priority_for_generation,version
ROMANCE,Romance,Romance,GENRE,core_genre,narrative_frame,"Historias centradas en la relación amorosa como eje principal.","Explorar deseo, compromiso, ruptura y reconciliación.",setup;midpoint;climax,Intimate_dialogue;comic_relief,ROMANCE,DRAMA,3,2,naturalistic,medium,"love;sadness","self_vs_community",major,personal,relational,2,20th_century;contemporary;holiday_settings,MODERN_AMERICAN_CITY;MODERN_EUROPEAN_CITY;HOLIDAY_SETTINGS,true,medium,"","PG-13",false,"Género muy comercial; ideal para subtramas en casi cualquier otro género.",,"Cuidar química de protagonistas y equilibrio entre conflicto interno y externo.",Producción típicamente moderada; se apoya en localizaciones atractivas y música.,script_theory_extended,validated,"romance;love_story;relationship",0.95,1
COMEDY,Comedy,Comedia,GENRE,core_genre,narrative_frame,"Historias cuyo objetivo principal es provocar risa.","Releer conflictos desde el humor, alivio y exageración.",setup;midpoint;climax,comic_relief;slapstick;party_scene,COMEDY,DRAMEDY,2,2,naturalistic;heightened_stylized,high,"joy;embarrassment","self_vs_community",major,personal;community,relational;social,2,20th_century;contemporary,ANY_SETTING,true,medium,"","PG;PG-13;R",false,"Muy sensible al tono cultural; conviene etiquetar subestilos (slapstick, highbrow, deadpan).",,"Diseñar set pieces cómicos claros y ritmo de gags; cuidar que la historia no se deshaga en sketches.",Producción variable; gags físicos requieren algo de coreografía y props específicos.,script_theory_extended,validated,"comedy;humor;laughter",0.9,1
ACTION,Action,Acción,GENRE,core_genre,narrative_frame,"Relatos centrados en set pieces físicos, persecuciones, combates.","Proporcionar adrenalina y espectáculo; el conflicto se expresa en movimiento.",first_plot_point;midpoint;climax,action_setpiece;thrilling_chase;shootout,ACTION,THRILLER,3,3,heightened_stylized,low,"excitement;fear","self_vs_community",major,community;national,warfare;social,4,20th_century;contemporary;near_future,MODERN_AMERICAN_CITY;DYSTOPIAN_FUTURISTIC_CITY;WILD_WEST,true,medium,"violence","PG-13;R",false,"Muy popular; necesita que las escenas de acción estén ligadas al arco del protagonista, no sólo decorativas.",,"Diseñar progresión de escala de acción (de incidente menor a clímax grande).",Producción alta; requiere stunts, FX y planificación técnica detallada.,script_theory_extended,validated,"action;set_piece;adrenaline",0.95,1
THRILLER,Thriller,Thriller,GENRE,core_genre,narrative_frame,"Historias de tensión sostenida, peligro y suspenso.","Mantener al público en estado de alerta; revelar información gradualmente.",inciting_incident;first_plot_point;midpoint;second_plot_point;climax,thrilling_chase;investigation;confrontation,THRILLER,CRIME_DRAMA,4,4,naturalistic;heightened_stylized,low,"fear;excitement","justice_vs_injustice;self_vs_community",major,community;national,warfare;social;institutional,4,20th_century;contemporary;near_future,MODERN_AMERICAN_CITY;DYSTOPIAN_FUTURISTIC_CITY,true,medium,"violence","PG-13;R",false,"Género bisagra entre acción y drama; ideal para combinar con elementos de misterio o política.",,"Cuidar ritmo de revelaciones y construcción de peligro real, no sólo sustos puntuales.",Producción medio-alta; localizaciones diversas, efectos de tensión (sonido, luz).,script_theory_extended,validated,"thriller;suspense;danger",0.95,1
HISTORICAL,Historical,HISTÓRICO,GENRE,core_genre;narrative_frame,narrative_frame,"Relatos ambientados en un periodo histórico definido.","Permitir lecturas sobre pasado, identidad y política a través de reconstrucción de época.",setup;midpoint;climax,exploration;court_scene;battle,HISTORICAL,DRAMA,4,3,naturalistic,low,"nostalgia;indignation","self_vs_community;honesty_vs_corruption",major,community;national,warfare;social;institutional,4,ancient;middle_ages;19th_century;early_20th,ANCIENT_ROME;MIDDLE_AGES;GREAT_WAR;WW2_EUROPE,true,medium,"","PG-13;R",false,"Género exigente en documentación y diseño de producción; puede ser costoso pero de alto prestigio.",,"Elegir puntos de vista específicos (soldados, cortesanos, civiles) para evitar relato 'de manual'.",Alta demanda de vestuario y decorados; presupuesto medio-alto.,script_theory_extended,validated,"period;history;reconstruction",0.85,1
WAR,War,Bélico,GENRE,core_genre,narrative_frame,"Historias centradas explícitamente en conflictos armados.","Explorar camaradería, horror, estrategia y política del conflicto.",first_plot_point;midpoint;climax,battle;survival_sequence;Intimate_dialogue,WAR,DRAMA,5,4,naturalistic,low,"fear;pride","freedom_vs_oppression;self_vs_community",major,national;community,warfare;social,5,GREAT_WAR;WW2_EUROPE;WW2_PACIFIC;WW2_AFRICA;AMERICAN_CIVIL_WAR,GREAT_WAR;WW2_EUROPE;WW2_PACIFIC;WW2_AFRICA;DESERT_SETTINGS,true,medium,"war","R",true,"Género altamente sensible; funciona mejor cuando se posiciona éticamente (pro, crítico, ambiguo).",,"Dar tiempo a escenas de quietud y relación humana, no sólo combate.",Producción alta; extras, FX, vehículos y rodajes complejos.,script_theory_extended,validated,"war;battle;military",0.8,1
HORROR,Horror,Terror,GENRE,core_genre,narrative_frame,"Relatos diseñados para generar miedo, ansiedad o repulsión.","Trabajar miedos internos y externos; útil para metáforas sociales y psicológicas.",inciting_incident;first_plot_point;midpoint;climax,supernatural_event;survival_sequence;revelation,HORROR,THRILLER,4,4,heightened_stylized,low,"fear;panic","hope_vs_despair",major,personal;community,supernatural;social,3,20th_century;contemporary;fantasy,ANY_SETTING,true,medium,"violence;sexual_violence","R",true,"Género potente pero sensible; conviene definir subgénero (slasher, psicológico, folk, body horror).",,"Equilibrar susto y atmósfera; cuidar respeto en tratamiento de víctimas y traumas.",Producción variable; puede ser muy barato en localización única o costoso en FX.,script_theory_extended,validated,"horror;fear;monster",0.85,1
FANTASY,Fantasy,Fantasia,GENRE,core_genre,narrative_frame,"Historias con elementos mágicos, sobrenaturales o mundos imaginarios.","Permitir metáforas amplias, escapismo y épica; gran libertad de diseño.",setup;midpoint;climax,supernatural_event;battle;exploration,FANTASY,ADVENTURE,3,3,heightened_stylized,medium,"wonder;fear","self_vs_community",major,community;national,supernatural;warfare,4,fantasy;middle_ages;ancient,FANTASY_KINGDOM;ARTHURIAN_LEGENDS;SPACE,true,high,"","PG-13;R",false,"Género de alto concepto; coherencia interna de reglas de magia es clave.",,"Usar fantasía para hablar de temas reales (poder, prejuicio, trauma) evitando mero decorado.",Producción alta; FX, vestuario y sets específicos.,script_theory_extended,validated,"fantasy;magic;epic",0.9,1
SCIENCE_FICTION,Science Fiction,Ciencia ficción,GENRE,core_genre;narrative_frame,narrative_frame,"Relatos en los que tecnología o ciencia avanzada son centrales.","Explorar futuros, ucronías y dilemas éticos-tecnológicos.",setup;midpoint;climax,exploration;supernatural_event;confrontation,SCIENCE_FICTION,THRILLER,4,3,heightened_stylized,low,"curiosity;fear","self_vs_community;freedom_vs_oppression",major,global,warfare;social;supernatural,4,near_future;far_future,DYSTOPIAN_FUTURISTIC_CITY;SPACE,true,high,"","PG-13;R",false,"Género muy apto para crítica social y especulación; decidir si será 'hard' o 'soft' sci-fi.",,"Anclar la tecnología en necesidades humanas de los personajes, no sólo gadget por gadget.",FX/VFX, sets futuristas y diseño conceptual; presupuesto alto.,script_theory_extended,validated,"scifi;future;technology",0.9,1
CRIME_DRAMA,Crime Drama,Drama criminal,GENRE,core_genre;hybrid,narrative_frame,"Historias centradas en delitos, criminales y sistemas de justicia.","Combinar investigación, dilemas morales y retrato de entornos criminales.",inciting_incident;first_plot_point;midpoint;climax,investigation;trial_scene;confrontation,CRIME_DRAMA,THRILLER,4,3,naturalistic,low,"fear;indignation","justice_vs_injustice;honesty_vs_corruption",major,community;national,warfare;social;institutional,4,20th_century;contemporary,MODERN_AMERICAN_CITY;MODERN_EUROPEAN_CITY,true,medium,"violence;crime","PG-13;R",false,"Género muy popular; varía de policiaco clásico a noir o prestigio judicial.",,"Cuidar lógica de casos y representación de policías/jueces/criminales.",Producción medio-alta; localizaciones urbanas, juzgados, comisarías.,script_theory_extended,validated,"crime;police;court",0.9,1
NOIR,Noir,Noir,GENRE,style_genre;crime,narrative_frame,"Historias de crimen y moral gris con atmósfera fatalista.","Explorar ambigüedad, deseo y corrupción en mundos urbanos.",first_plot_point;midpoint;climax,Intimate_dialogue;confrontation;revelation,NOIR,CRIME_DRAMA,4,4,heightened_stylized,low,"despair;desire","honesty_vs_corruption",major,community;personal,internal;social,3,20th_century;contemporary,MODERN_AMERICAN_CITY;MODERN_EUROPEAN_CITY,true,medium,"sexual_content;violence","R",false,"Más una estética que un género puro; se reconoce por voz narrativa, iluminación, femme fatale, fatalismo.",,"Decidir si se hará noir clásico (B/N, época) o neo-noir contemporáneo.",Impacto en foto, diseño de producción y estilo de diálogo; presupuesto variable.,script_theory_extended,validated,"noir;crime;fatalism",0.8,1
ART_HOUSE,Art House,Cine de autor,GENRE,meta_genre;narrative_frame,narrative_frame,"Películas centradas en expresión autoral, experimentación formal y temática densa.","Priorizar exploración estética y de personajes sobre trama comercial clara.",setup;midpoint;climax,Intimate_dialogue;visual_motif;fragmented_narrative,DRAMA;ART_HOUSE,,4,3,naturalistic;heightened_stylized,low,"melancholy;curiosity","self_vs_community",major,personal;community,internal;social,3,variable,ANY_SETTING,true,medium,"","PG-13;R",false,"Etiqueta útil para ajustar expectativas de tono y ritmo; suele mezclar géneros clásicos bajo estética propia.",,"Permite finales abiertos, ritmos más lentos y estructuras no lineales.",Impacto en producción más estético que técnico; puede ser barata o cara según propuesta.,script_theory_extended,validated,"arthouse;festival;experimental",0.7,1
FAMILY,FAMILY,Infantil / familiar,GENRE,target_genre;narrative_frame,narrative_frame,"Historias diseñadas para público familiar (niños + adultos).","Ofrecer aventura, humor y lecciones morales accesibles.",setup;midpoint;climax,comic_relief;party_scene;supernatural_event,FAMILY;COMEDY;FANTASY,DRAMA,2,1,heightened_stylized,high,"joy;wonder","self_vs_community",major,personal;family,relational;social,2,20th_century;contemporary;fantasy,HOLIDAY_SETTINGS;FANTASY_KINGDOM,true,medium,"","PG",true,"Importante para filtros de contenido; exige cuidado en violencia, sexo y lenguaje.",,"Integrar moralejas a través de acciones y ejemplo, evitando discursos pesados.",Producción media; depende de FX y tamaño de reparto infantil.,script_theory_extended,validated,"family;kids;all_audiences",0.85,1
COMING_OF_AGE,Coming of Age,Relato de maduración,GENRE,character_genre;narrative_frame,narrative_frame,"Historias centradas en el paso a una nueva etapa (adolescencia, adultez, independencia).","Permitir explorar identidad, pertenencia y ruptura con figuras parentales.",setup;midpoint;climax,Intimate_dialogue;school_scene;community_event,COMING_OF_AGE,DRAMA,3,2,naturalistic,medium,"nostalgia;confusion","self_vs_community",major,personal;family,internal;relational,3,20th_century;contemporary,SMALL_TOWN_SETTINGS;MODERN_AMERICAN_TOWN;MODERN_EUROPEAN_TOWN,true,medium,"","PG-13",false,"Género muy flexible; suele mezclarse con romance, comedia o drama social.",,"Trabajar bien el 'momento de paso' simbólico (graduación, mudanza, primer trabajo).",Producción moderada; localizaciones de instituto, casa familiar, espacios juveniles.,script_theory_extended,validated,"coming_of_age;youth;identity",0.9,1
SATIRE,Satire,Sátira,GENRE,style_genre;narrative_frame,narrative_frame,"Historias que utilizan humor y exageración para criticar ideas, instituciones o comportamientos.","Combinar risa y reflexión crítica; muy sensible a contexto político-cultural.",setup;midpoint;climax,comic_relief;confrontation;montage,SATIRE;COMEDY,DRAMA,3,3,naturalistic;heightened_stylized,high,"indignation;amusement","self_vs_community;honesty_vs_corruption",major,community;national,internal;social;institutional,3,20th_century;contemporary,MODERN_AMERICAN_CITY;MODERN_EUROPEAN_CITY,true,medium,"","PG-13;R",true,"Etiqueta importante para calibrar riesgo de contenido político y recepción en distintos mercados.",,"Equilibrar la puntería de la crítica con la humanidad de los personajes.",Producción estándar; el peso está en guion y tono actoral.",script_theory_extended,validated,"satire;political;social_critique",0.75,1
SUPERHERO,Superhero,Superhéroes,GENRE,hybrid;high_concept,narrative_frame,"Historias centradas en personajes con poderes o habilidades extraordinarias como protectores o vigilantes.","Permite mezclar acción, fantasía y drama moral de forma muy comercial.",setup;midpoint;climax,action_setpiece;supernatural_event;Intimate_dialogue,SUPERHERO,ACTION;FANTASY,3,3,heightened_stylized,medium,"excitement;hope","justice_vs_injustice;self_vs_community",major,community;national;global,warfare;social;supernatural,4,near_future;contemporary;fantasy,DYSTOPIAN_FUTURISTIC_CITY;MODERN_AMERICAN_CITY;FANTASY_KINGDOM,true,high,"violence","PG-13;R",false,"Género muy codificado comercialmente; conviene mantener coherencia con expectativas de arco (origen, caída, redención).",,"Usar conflicto personal (identidad, responsabilidad) como columna vertebral bajo espectáculo.",Producción alta; FX, VFX, sets grandes y posible franquicia.,script_theory_extended,validated,"superhero;capes;powers",0.9,1
SLAPSTICK_COMEDY,Slapstick Comedy,Comedia slapstick,GENRE,subgenre;humor,narrative_frame,"Comedia centrada en humor físico exagerado y caos.","Priorizar gag visual sobre diálogo; apta para público amplio.",setup;midpoint;climax,slapstick;comic_relief,SLAPSTICK_COMEDY,COMEDY,2,1,heightened_stylized,very_high,"joy;embarrassment","self_vs_community",minor;major,personal;community,relational,2,20th_century;contemporary,ANY_SETTING,true,medium,"","PG;PG-13",false,"Subgénero específico; se beneficia de planificación minuciosa de coreografías físicas.",,"Cuidar seguridad en rodaje; escalonar intensidad de gags para no saturar.",Producción baja-moderada; decorados robustos, props, stunts ligeros.,script_theory_extended,validated,"slapstick;physical_humor;chaos",0.7,1
